"destination_name","starting_city","ending_city","route_length","route_points","order"
"Omaha - Seattle","Helena","Seattle",6,15,2
"Omaha - Toronto","Omaha","Duluth",2,2,1
"Omaha - Toronto","Duluth","Sault St. Marie",3,4,2
"Omaha - Toronto","Sault St. Marie","Toronto",2,2,3
"Omaha - Vancouver","Omaha","Helena",5,10,1
"Omaha - Vancouver","Helena","Seattle",6,15,2
"Omaha - Vancouver","Seattle","Vancouver",1,1,3
"Omaha - Washington","Omaha","Chicago",4,7,1
"Omaha - Washington","Chicago","Pittsburgh",3,4,2
"Omaha - Washington","Pittsburgh","Washington",2,2,3
"Omaha - Winnipeg","Omaha","Duluth",2,2,1
"Omaha - Winnipeg","Duluth","Winnipeg",4,7,2
"Phoenix - Pittsburgh","Phoenix","Santa Fe",3,4,1
"Phoenix - Pittsburgh","Santa Fe","Oklahoma City",3,4,2
"Phoenix - Pittsburgh","Oklahoma City","Kansas City",2,2,3
"Phoenix - Pittsburgh","Kansas City","Saint Louis",2,2,4
"Phoenix - Pittsburgh","Saint Louis","Pittsburgh",5,10,5
"Phoenix - Portland","Phoenix","Los Angeles",3,4,1
"Phoenix - Portland","Los Angeles","San Francisco",3,4,2
"Phoenix - Portland","San Francisco","Portland",5,10,3
"Phoenix - Raleigh","Phoenix","Santa Fe",3,4,1
"Phoenix - Raleigh","Santa Fe","Oklahoma City",3,4,2
"Phoenix - Raleigh","Oklahoma City","Little Rock",2,2,3
"Phoenix - Raleigh","Little Rock","Nashville",3,4,4
"Phoenix - Raleigh","Nashville","Raleigh",3,4,5
"Phoenix - Saint Louis","Phoenix","Santa Fe",3,4,1
"Phoenix - Saint Louis","Santa Fe","Oklahoma City",3,4,2
"Phoenix - Saint Louis","Oklahoma City","Kansas City",2,2,3
"Phoenix - Saint Louis","Kansas City","Saint Louis",2,2,4
"Phoenix - Salt Lake City","Phoenix","Denver",5,10,1
"Phoenix - Salt Lake City","Denver","Salt Lake City",3,4,2
"Phoenix - San Francisco","Phoenix","Los Angeles",3,4,1
"Phoenix - San Francisco","Los Angeles","San Francisco",3,4,2
"Phoenix - Santa Fe","Phoenix","Santa Fe",3,4,1
"Phoenix - Sault St. Marie","Phoenix","Denver",5,10,1
"Phoenix - Sault St. Marie","Denver","Omaha",4,7,2
"Phoenix - Sault St. Marie","Omaha","Duluth",2,2,3
"Phoenix - Sault St. Marie","Duluth","Sault St. Marie",3,4,4
"Phoenix - Seattle","Phoenix","Los Angeles",3,4,1
"Phoenix - Seattle","Los Angeles","San Francisco",3,4,2
"Phoenix - Seattle","San Francisco","Portland",5,10,3
"Phoenix - Seattle","Portland","Seattle",1,1,4
"Phoenix - Toronto","Phoenix","Denver",5,10,1
"Phoenix - Toronto","Denver","Omaha",4,7,2
"Phoenix - Toronto","Omaha","Duluth",2,2,3
"Phoenix - Toronto","Duluth","Sault St. Marie",3,4,4
"Phoenix - Toronto","Sault St. Marie","Toronto",2,2,5
"Phoenix - Vancouver","Phoenix","Los Angeles",3,4,1
"Phoenix - Vancouver","Los Angeles","San Francisco",3,4,2
"Phoenix - Vancouver","San Francisco","Portland",5,10,3
"Phoenix - Vancouver","Portland","Seattle",1,1,4
"Phoenix - Vancouver","Seattle","Vancouver",1,1,5
"Phoenix - Washington","Phoenix","Santa Fe",3,4,1
"Phoenix - Washington","Santa Fe","Oklahoma City",3,4,2
"Phoenix - Washington","Oklahoma City","Little Rock",2,2,3
"Phoenix - Washington","Little Rock","Nashville",3,4,4
"Phoenix - Washington","Nashville","Raleigh",3,4,5
"Phoenix - Washington","Raleigh","Washington",2,2,6
"Phoenix - Winnipeg","Phoenix","Denver",5,10,1
"Phoenix - Winnipeg","Denver","Helena",4,7,2
"Phoenix - Winnipeg","Helena","Winnipeg",4,7,3
"Pittsburgh - Portland","Pittsburgh","Chicago",3,4,1
"Pittsburgh - Portland","Chicago","Duluth",3,4,2
"Pittsburgh - Portland","Duluth","Helena",6,15,3
"Pittsburgh - Portland","Helena","Seattle",6,15,4
"Pittsburgh - Portland","Seattle","Portland",1,1,5
"Pittsburgh - Raleigh","Pittsburgh","Raleigh",2,2,1
"Pittsburgh - Saint Louis","Pittsburgh","Saint Louis",5,10,1
"Pittsburgh - Salt Lake City","Pittsburgh","Saint Louis",5,10,1
"Pittsburgh - Salt Lake City","Saint Louis","Kansas City",2,2,2
"Pittsburgh - Salt Lake City","Kansas City","Denver",4,7,3
"Pittsburgh - Salt Lake City","Denver","Salt Lake City",3,4,4
"Pittsburgh - San Francisco","Pittsburgh","Saint Louis",5,10,1
"Pittsburgh - San Francisco","Saint Louis","Kansas City",2,2,2
"Pittsburgh - San Francisco","Kansas City","Denver",4,7,3
"Pittsburgh - San Francisco","Denver","Salt Lake City",3,4,4
"Pittsburgh - San Francisco","Salt Lake City","San Francisco",5,10,5
"Pittsburgh - Santa Fe","Pittsburgh","Saint Louis",5,10,1
"Pittsburgh - Santa Fe","Saint Louis","Kansas City",2,2,2
"Pittsburgh - Santa Fe","Kansas City","Oklahoma City",2,2,3
"Pittsburgh - Santa Fe","Oklahoma City","Santa Fe",3,4,4
"Pittsburgh - Sault St. Marie","Pittsburgh","Toronto",2,2,1
"Pittsburgh - Sault St. Marie","Toronto","Sault St. Marie",2,2,2
"Pittsburgh - Seattle","Pittsburgh","Chicago",3,4,1
"Pittsburgh - Seattle","Chicago","Duluth",3,4,2
"Pittsburgh - Seattle","Duluth","Helena",6,15,3
"Pittsburgh - Seattle","Helena","Seattle",6,15,4
"Pittsburgh - Toronto","Pittsburgh","Toronto",2,2,1
"Pittsburgh - Vancouver","Pittsburgh","Chicago",3,4,1
"Pittsburgh - Vancouver","Chicago","Duluth",3,4,2
"Pittsburgh - Vancouver","Duluth","Helena",6,15,3
"Pittsburgh - Vancouver","Helena","Seattle",6,15,4
"Pittsburgh - Vancouver","Seattle","Vancouver",1,1,5
"Pittsburgh - Washington","Pittsburgh","Washington",2,2,1
"Pittsburgh - Winnipeg","Pittsburgh","Toronto",2,2,1
"Pittsburgh - Winnipeg","Toronto","Sault St. Marie",2,2,2
"Pittsburgh - Winnipeg","Sault St. Marie","Winnipeg",6,15,3
"Portland - Raleigh","Portland","Seattle",1,1,1
"Portland - Raleigh","Seattle","Helena",6,15,2
"Portland - Raleigh","Helena","Omaha",5,10,3
"Portland - Raleigh","Omaha","Kansas City",1,1,4
"Portland - Raleigh","Kansas City","Saint Louis",2,2,5
"Portland - Raleigh","Saint Louis","Nashville",2,2,6
"Portland - Raleigh","Nashville","Raleigh",3,4,7
"Portland - Saint Louis","Portland","Seattle",1,1,1
"Portland - Saint Louis","Seattle","Helena",6,15,2
"Portland - Saint Louis","Helena","Omaha",5,10,3
"Portland - Saint Louis","Omaha","Kansas City",1,1,4
"Portland - Saint Louis","Kansas City","Saint Louis",2,2,5
"Portland - Salt Lake City","Portland","Salt Lake City",6,15,1
"Portland - San Francisco","Portland","San Francisco",5,10,1
"Portland - Santa Fe","Portland","Salt Lake City",6,15,1
"Portland - Santa Fe","Salt Lake City","Denver",3,4,2
"Portland - Santa Fe","Denver","Santa Fe",2,2,3
"Portland - Sault St. Marie","Portland","Seattle",1,1,1
"Portland - Sault St. Marie","Seattle","Helena",6,15,2
"Portland - Sault St. Marie","Helena","Duluth",6,15,3
"Portland - Sault St. Marie","Duluth","Sault St. Marie",3,4,4
"Portland - Seattle","Portland","Seattle",1,1,1
"Portland - Toronto","Portland","Seattle",1,1,1
"Portland - Toronto","Seattle","Helena",6,15,2
"Portland - Toronto","Helena","Duluth",6,15,3
"Portland - Toronto","Duluth","Sault St. Marie",3,4,4
"Portland - Toronto","Sault St. Marie","Toronto",2,2,5
"Portland - Vancouver","Portland","Seattle",1,1,1
"Portland - Vancouver","Seattle","Vancouver",1,1,2
"Portland - Washington","Portland","Seattle",1,1,1
"Portland - Washington","Seattle","Helena",6,15,2
"Portland - Washington","Helena","Duluth",6,15,3
"Portland - Washington","Duluth","Chicago",3,4,4
"Portland - Washington","Chicago","Pittsburgh",3,4,5
"Portland - Washington","Pittsburgh","Washington",2,2,6
"Portland - Winnipeg","Portland","Seattle",1,1,1
"Portland - Winnipeg","Seattle","Calgary",4,7,2
"Portland - Winnipeg","Calgary","Winnipeg",6,15,3
"Raleigh - Saint Louis","Raleigh","Nashville",3,4,1
"Raleigh - Saint Louis","Nashville","Saint Louis",2,2,2
"Raleigh - Salt Lake City","Raleigh","Nashville",3,4,1
"Raleigh - Salt Lake City","Nashville","Saint Louis",2,2,2
"Raleigh - Salt Lake City","Saint Louis","Kansas City",2,2,3
"Raleigh - Salt Lake City","Kansas City","Denver",4,7,4
"Raleigh - Salt Lake City","Denver","Salt Lake City",3,4,5
"Raleigh - San Francisco","Raleigh","Nashville",3,4,1
"Raleigh - San Francisco","Nashville","Saint Louis",2,2,2
"Raleigh - San Francisco","Saint Louis","Kansas City",2,2,3
"Raleigh - San Francisco","Kansas City","Denver",4,7,4
"Raleigh - San Francisco","Denver","Salt Lake City",3,4,5
"Raleigh - San Francisco","Salt Lake City","San Francisco",5,10,6
"Raleigh - Santa Fe","Raleigh","Nashville",3,4,1
"Raleigh - Santa Fe","Nashville","Little Rock",3,4,2
"Raleigh - Santa Fe","Little Rock","Oklahoma City",2,2,3
"Raleigh - Santa Fe","Oklahoma City","Santa Fe",3,4,4
"Raleigh - Sault St. Marie","Raleigh","Pittsburgh",2,2,1
"Raleigh - Sault St. Marie","Pittsburgh","Toronto",2,2,2
"Raleigh - Sault St. Marie","Toronto","Sault St. Marie",2,2,3
"Raleigh - Seattle","Raleigh","Nashville",3,4,1
"Raleigh - Seattle","Nashville","Saint Louis",2,2,2
"Raleigh - Seattle","Saint Louis","Kansas City",2,2,3
"Raleigh - Seattle","Kansas City","Omaha",1,1,4
"Raleigh - Seattle","Omaha","Helena",5,10,5
"Raleigh - Seattle","Helena","Seattle",6,15,6
"Raleigh - Toronto","Raleigh","Pittsburgh",2,2,1
"Raleigh - Toronto","Pittsburgh","Toronto",2,2,2
"Raleigh - Vancouver","Raleigh","Nashville",3,4,1
"Raleigh - Vancouver","Nashville","Saint Louis",2,2,2
"Raleigh - Vancouver","Saint Louis","Kansas City",2,2,3
"Raleigh - Vancouver","Kansas City","Omaha",1,1,4
"Raleigh - Vancouver","Omaha","Helena",5,10,5
"Raleigh - Vancouver","Helena","Seattle",6,15,6
"Raleigh - Vancouver","Seattle","Vancouver",1,1,7
"Raleigh - Washington","Raleigh","Washington",2,2,1
"Raleigh - Winnipeg","Raleigh","Pittsburgh",2,2,1
"Raleigh - Winnipeg","Pittsburgh","Toronto",2,2,2
"Raleigh - Winnipeg","Toronto","Sault St. Marie",2,2,3
"Raleigh - Winnipeg","Sault St. Marie","Winnipeg",6,15,4
"Saint Louis - Salt Lake City","Saint Louis","Kansas City",2,2,1
"Saint Louis - Salt Lake City","Kansas City","Denver",4,7,2
"Saint Louis - Salt Lake City","Denver","Salt Lake City",3,4,3
"Saint Louis - San Francisco","Saint Louis","Kansas City",2,2,1
"Saint Louis - San Francisco","Kansas City","Denver",4,7,2
"Saint Louis - San Francisco","Denver","Salt Lake City",3,4,3
"Saint Louis - San Francisco","Salt Lake City","San Francisco",5,10,4
"Saint Louis - Santa Fe","Saint Louis","Kansas City",2,2,1
"Saint Louis - Santa Fe","Kansas City","Oklahoma City",2,2,2
"Saint Louis - Santa Fe","Oklahoma City","Santa Fe",3,4,3
"Saint Louis - Sault St. Marie","Saint Louis","Chicago",2,2,1
"Saint Louis - Sault St. Marie","Chicago","Toronto",4,7,2
"Saint Louis - Sault St. Marie","Toronto","Sault St. Marie",2,2,3
"Saint Louis - Seattle","Saint Louis","Kansas City",2,2,1
"Saint Louis - Seattle","Kansas City","Omaha",1,1,2
"Saint Louis - Seattle","Omaha","Helena",5,10,3
"Saint Louis - Seattle","Helena","Seattle",6,15,4
"Saint Louis - Toronto","Saint Louis","Chicago",2,2,1
"Saint Louis - Toronto","Chicago","Toronto",4,7,2
"Saint Louis - Vancouver","Saint Louis","Kansas City",2,2,1
"Saint Louis - Vancouver","Kansas City","Omaha",1,1,2
"Saint Louis - Vancouver","Omaha","Helena",5,10,3
"Saint Louis - Vancouver","Helena","Seattle",6,15,4
"Saint Louis - Vancouver","Seattle","Vancouver",1,1,5
"Saint Louis - Washington","Saint Louis","Pittsburgh",5,10,1
"Saint Louis - Washington","Pittsburgh","Washington",2,2,2
"Saint Louis - Winnipeg","Saint Louis","Chicago",2,2,1
"Saint Louis - Winnipeg","Chicago","Duluth",3,4,2
"Saint Louis - Winnipeg","Duluth","Winnipeg",4,7,3
"Salt Lake City - San Francisco","Salt Lake City","San Francisco",5,10,1
"Salt Lake City - Santa Fe","Salt Lake City","Denver",3,4,1
"Salt Lake City - Santa Fe","Denver","Santa Fe",2,2,2
"Salt Lake City - Sault St. Marie","Salt Lake City","Helena",3,4,1
"Salt Lake City - Sault St. Marie","Helena","Duluth",6,15,2
"Salt Lake City - Sault St. Marie","Duluth","Sault St. Marie",3,4,3
"Salt Lake City - Seattle","Salt Lake City","Portland",6,15,1
"Salt Lake City - Seattle","Portland","Seattle",1,1,2
"Salt Lake City - Toronto","Salt Lake City","Helena",3,4,1
"Salt Lake City - Toronto","Helena","Duluth",6,15,2
"Salt Lake City - Toronto","Duluth","Sault St. Marie",3,4,3
"Salt Lake City - Toronto","Sault St. Marie","Toronto",2,2,4
"Salt Lake City - Vancouver","Salt Lake City","Portland",6,15,1
"Salt Lake City - Vancouver","Portland","Seattle",1,1,2
"Salt Lake City - Vancouver","Seattle","Vancouver",1,1,3
"Salt Lake City - Washington","Salt Lake City","Denver",3,4,1
"Salt Lake City - Washington","Denver","Kansas City",4,7,2
"Salt Lake City - Washington","Kansas City","Saint Louis",2,2,3
"Salt Lake City - Washington","Saint Louis","Pittsburgh",5,10,4
"Salt Lake City - Washington","Pittsburgh","Washington",2,2,5
"Salt Lake City - Winnipeg","Salt Lake City","Helena",3,4,1
"Salt Lake City - Winnipeg","Helena","Winnipeg",4,7,2
"San Francisco - Santa Fe","San Francisco","Los Angeles",3,4,1
"San Francisco - Santa Fe","Los Angeles","Phoenix",3,4,2
"San Francisco - Santa Fe","Phoenix","Santa Fe",3,4,3
"San Francisco - Sault St. Marie","San Francisco","Salt Lake City",5,10,1
"San Francisco - Sault St. Marie","Salt Lake City","Helena",3,4,2
"San Francisco - Sault St. Marie","Helena","Duluth",6,15,3
"San Francisco - Sault St. Marie","Duluth","Sault St. Marie",3,4,4
"San Francisco - Seattle","San Francisco","Portland",5,10,1
"San Francisco - Seattle","Portland","Seattle",1,1,2
"San Francisco - Toronto","San Francisco","Salt Lake City",5,10,1
"San Francisco - Toronto","Salt Lake City","Helena",3,4,2
"San Francisco - Toronto","Helena","Duluth",6,15,3
"San Francisco - Toronto","Duluth","Sault St. Marie",3,4,4
"San Francisco - Toronto","Sault St. Marie","Toronto",2,2,5
"San Francisco - Vancouver","San Francisco","Portland",5,10,1
"San Francisco - Vancouver","Portland","Seattle",1,1,2
"San Francisco - Vancouver","Seattle","Vancouver",1,1,3
"San Francisco - Washington","San Francisco","Salt Lake City",5,10,1
"San Francisco - Washington","Salt Lake City","Denver",3,4,2
"San Francisco - Washington","Denver","Kansas City",4,7,3
"San Francisco - Washington","Kansas City","Saint Louis",2,2,4
"San Francisco - Washington","Saint Louis","Pittsburgh",5,10,5
"San Francisco - Washington","Pittsburgh","Washington",2,2,6
"San Francisco - Winnipeg","San Francisco","Salt Lake City",5,10,1
"San Francisco - Winnipeg","Salt Lake City","Helena",3,4,2
"San Francisco - Winnipeg","Helena","Winnipeg",4,7,3
"Santa Fe - Sault St. Marie","Santa Fe","Denver",2,2,1
"Santa Fe - Sault St. Marie","Denver","Omaha",4,7,2
"Santa Fe - Sault St. Marie","Omaha","Duluth",2,2,3
"Santa Fe - Sault St. Marie","Duluth","Sault St. Marie",3,4,4
"Santa Fe - Seattle","Santa Fe","Denver",2,2,1
"Santa Fe - Seattle","Denver","Helena",4,7,2
"Santa Fe - Seattle","Helena","Seattle",6,15,3
"Santa Fe - Toronto","Santa Fe","Oklahoma City",3,4,1
"Santa Fe - Toronto","Oklahoma City","Kansas City",2,2,2
"Santa Fe - Toronto","Kansas City","Saint Louis",2,2,3
"Santa Fe - Toronto","Saint Louis","Chicago",2,2,4
"Santa Fe - Toronto","Chicago","Toronto",4,7,5
"Santa Fe - Vancouver","Santa Fe","Denver",2,2,1
"Santa Fe - Vancouver","Denver","Helena",4,7,2
"Santa Fe - Vancouver","Helena","Seattle",6,15,3
"Santa Fe - Vancouver","Seattle","Vancouver",1,1,4
"Santa Fe - Washington","Santa Fe","Oklahoma City",3,4,1
"Santa Fe - Washington","Oklahoma City","Little Rock",2,2,2
"Santa Fe - Washington","Little Rock","Nashville",3,4,3
"Santa Fe - Washington","Nashville","Raleigh",3,4,4
"Santa Fe - Washington","Raleigh","Washington",2,2,5
"Santa Fe - Winnipeg","Santa Fe","Denver",2,2,1
"Santa Fe - Winnipeg","Denver","Helena",4,7,2
"Santa Fe - Winnipeg","Helena","Winnipeg",4,7,3
"Sault St. Marie - Seattle","Sault St. Marie","Duluth",3,4,1
"Sault St. Marie - Seattle","Duluth","Helena",6,15,2
"Sault St. Marie - Seattle","Helena","Seattle",6,15,3
"Sault St. Marie - Toronto","Sault St. Marie","Toronto",2,2,1
"Sault St. Marie - Vancouver","Sault St. Marie","Winnipeg",6,15,1
"Sault St. Marie - Vancouver","Winnipeg","Calgary",6,15,2
"Sault St. Marie - Vancouver","Calgary","Vancouver",3,4,3
"Sault St. Marie - Washington","Sault St. Marie","Toronto",2,2,1
"Sault St. Marie - Washington","Toronto","Pittsburgh",2,2,2
"Sault St. Marie - Washington","Pittsburgh","Washington",2,2,3
"Sault St. Marie - Winnipeg","Sault St. Marie","Winnipeg",6,15,1
"Seattle - Toronto","Seattle","Helena",6,15,1
"Seattle - Toronto","Helena","Duluth",6,15,2
"Seattle - Toronto","Duluth","Sault St. Marie",3,4,3
"Seattle - Toronto","Sault St. Marie","Toronto",2,2,4
"Seattle - Vancouver","Seattle","Vancouver",1,1,1
"Seattle - Washington","Seattle","Helena",6,15,1
"Seattle - Washington","Helena","Duluth",6,15,2
"Seattle - Washington","Duluth","Chicago",3,4,3
"Seattle - Washington","Chicago","Pittsburgh",3,4,4
"Seattle - Washington","Pittsburgh","Washington",2,2,5
"Seattle - Winnipeg","Seattle","Calgary",4,7,1
"Seattle - Winnipeg","Calgary","Winnipeg",6,15,2
"Toronto - Vancouver","Toronto","Sault St. Marie",2,2,1
"Toronto - Vancouver","Sault St. Marie","Winnipeg",6,15,2
"Toronto - Vancouver","Winnipeg","Calgary",6,15,3
"Toronto - Vancouver","Calgary","Vancouver",3,4,4
"Toronto - Washington","Toronto","Pittsburgh",2,2,1
"Toronto - Washington","Pittsburgh","Washington",2,2,2
"Toronto - Winnipeg","Toronto","Sault St. Marie",2,2,1
"Toronto - Winnipeg","Sault St. Marie","Winnipeg",6,15,2
"Vancouver - Washington","Vancouver","Seattle",1,1,1
"Vancouver - Washington","Seattle","Helena",6,15,2
"Vancouver - Washington","Helena","Duluth",6,15,3
"Vancouver - Washington","Duluth","Chicago",3,4,4
"Vancouver - Washington","Chicago","Pittsburgh",3,4,5
"Vancouver - Washington","Pittsburgh","Washington",2,2,6
"Vancouver - Winnipeg","Vancouver","Calgary",3,4,1
"Vancouver - Winnipeg","Calgary","Winnipeg",6,15,2
"Washington - Winnipeg","Washington","Pittsburgh",2,2,1
"Washington - Winnipeg","Pittsburgh","Toronto",2,2,2
"Washington - Winnipeg","Toronto","Sault St. Marie",2,2,3
"Washington - Winnipeg","Sault St. Marie","Winnipeg",6,15,4
